date,no2,o3,co,so2,pm10,pm25,코막힘,인후염,기관지염,알레르기비염,호흡기질환,감기약,비염약,기침약,콧물약,알레르기약
2024-02-27,0.017812244897959184,0.03133469387755102,0.35346938775510206,0.0023285714285714285,19.42,8.94,15.00419,48.70075,38.93545,18.65046,5.19698,18.92173,14.33043,9.63478,5.63478,7.7913
2024-02-28,0.025907999999999997,0.024531999999999998,0.4204,0.0026479999999999997,33.06,16.1,14.62699,48.19782,38.05532,19.1953,4.81978,16.62608,13.14782,9.63478,6.29565,8.27826
2024-02-29,0.02933,0.02165,0.5914285714285714,0.0028499999999999997,57.46,35.88,12.69907,46.6471,40.2347,18.10561,4.44258,16.83478,14.43478,8.8,5.80869,7.37391
2024-03-01,0.008458,0.038744,0.30979591836734693,0.002458,37.36,10.76,11.60938,30.8466,25.81726,13.41156,3.68818,14.67826,12.41739,7.7913,6.08695,7.89565
2024-03-02,0.016266,0.033946000000000004,0.37979591836734694,0.002634,34.34,12.94,11.27409,40.48616,31.68482,17.47694,3.3948,17.91304,14.22608,7.13043,6.05217,9.77391
2024-03-03,0.019412,0.038634,0.6110204081632653,0.0025679999999999995,31.262628533251103,16.68375760685416,11.39983,34.66051,27.03269,16.42917,3.3948,15.40869,13.14782,7.89565,6.05217,9.46086
2024-03-04,0.036884,0.020926,0.6108163265306122,0.002976,30.244910099077355,37.5,14.92036,50.12573,45.43168,38.64207,8.08885,17.70434,17.04347,9.9826,6.29565,13.21739
2024-03-05,0.029598,0.02713,0.49673469387755104,0.002868,47.56,23.2,15.50712,49.03604,39.22883,34.49287,9.01089,18.29565,16.27826,8.73043,6.26086,11.09565
2024-03-06,0.01982,0.030817999999999998,0.3912244897959184,0.0023899999999999998,15.36,7.06,14.6689,47.94635,36.71416,28.33193,9.89103,15.33913,17.04347,8.73043,6.74782,11.47826
2024-03-07,0.020404,0.030872,0.40380000000000005,0.002454,30.38,17.32,12.74098,48.74266,36.75607,27.829,7.75356,17.07826,15.72173,9.14782,6.33043,8.73043
2024-03-08,0.016166,0.03756,0.4232,0.002792,44.6,22.32,12.44761,52.55658,38.18105,24.55993,6.53813,15.47826,15.09565,8.8,4.97391,11.26956
2024-03-09,0.016906,0.032564,0.40700000000000003,0.0026479999999999997,33.68,17.18,11.35792,45.72506,32.69069,18.73428,4.77787,15.37391,14.1913,8.24347,6.1913,9.1826
2024-03-10,0.022376,0.030414,0.4458,0.002792,30.26,16.78,14.08214,76.99077,30.67896,21.20704,4.86169,16.69565,13.6,7.75652,6.43478,8.41739
2024-03-11,0.035976,0.022286,0.5025999999999999,0.00299,35.52,19.0,15.17183,67.47694,40.86336,28.29002,7.46018,19.40869,19.06086,10.53913,6.95652,11.44347
2024-03-12,0.034734,0.019998000000000002,0.5334,0.00269,33.1,21.08,18.73428,56.16093,41.70159,25.10477,6.91533,19.7913,17.70434,10.12173,5.9826,9.07826
2024-03-13,0.026844,0.034506,0.5216,0.003144,44.78,25.66,16.13579,56.70578,38.80972,25.5658,5.61609,18.08695,17.73913,9.94782,6.08695,8.34782
2024-03-14,0.029254,0.039508,0.5056,0.003096,61.26,36.44,16.13579,61.06454,37.84576,27.70326,6.66387,17.3913,18.95652,8.45217,7.75652,9.35652
2024-03-15,0.027294,0.037294,0.4668,0.0030340000000000002,50.32,31.36,16.05196,60.60352,36.83989,28.33193,6.74769,15.96521,18.81739,8.34782,6.92173,11.16521
2024-03-16,0.028576,0.035594,0.5158,0.003084,52.84,32.12,14.20787,48.91031,36.37887,25.1886,4.02347,17.84347,18.74782,8.45217,6.36521,11.16521
2024-03-17,0.011618,0.043276,0.3608,0.002546,31.262628533251103,20.20408163265306,14.45934,39.27074,30.63704,24.60184,6.32858,16.17391,16.66086,8.73043,6.53913,10.53913
2024-03-18,0.021486,0.030532,0.36060000000000003,0.002768,23.72,7.46,19.23721,99.45515,47.94635,36.54652,7.50209,21.94782,24.55652,11.37391,9.32173,11.65217
2024-03-19,0.019434,0.03697,0.4144,0.002652,51.92,25.14,20.07544,68.4409,46.94048,31.89438,7.33445,22.88695,22.7826,10.60869,7.89565,12.66086
2024-03-20,0.013408,0.038442,0.37,0.002412,39.8,22.7,18.35708,69.99161,41.82732,29.29589,8.25649,22.33043,21.42608,10.26086,8.69565,9.28695
2024-03-21,0.02387,0.034806,0.41979999999999995,0.002946,36.18,20.28,17.81223,64.6689,43.08466,30.38558,6.91533,20.76521,20.06956,10.43478,7.47826,9.91304
2024-03-22,0.02712,0.03412,0.4404,0.002896,44.2,18.5,18.52472,63.95641,38.64207,27.78709,6.4124,18.95652,20.55652,9.77391,8.97391,10.85217
2024-03-23,0.017576,0.046654,0.4282,0.002402,58.88,25.1,14.20787,52.43084,36.21123,23.80553,4.06538,17.94782,19.75652,9.3913,6.81739,10.7826
2024-03-24,0.020531999999999998,0.035554,0.45159999999999995,0.00251,33.4,14.6,15.67476,46.35373,33.8642,26.23637,5.32271,17.9826,17.00869,9.32173,6.43478,11.2
2024-03-25,0.017352,0.033746,0.3578,0.0023380000000000002,19.42,7.64,19.86588,74.01508,53.68818,35.03772,9.51383,23.65217,22.4,11.06086,7.72173,10.26086
2024-03-26,0.015084,0.035382,0.331,0.002144,7.3,3.04,16.89019,65.4233,47.90444,27.95473,8.59178,21.77391,19.2,10.81739,7.23478,9.35652
2024-03-27,0.026644,0.024794,0.4616,0.00271,27.36,16.06,17.05783,60.43587,47.19195,29.96647,8.80134,19.37391,20.97391,11.23478,8.83478,8.86956
2024-03-28,0.028262,0.020998000000000003,0.49119999999999997,0.002742,23.96,15.26,15.84241,59.55574,48.36546,26.02682,7.66974,18.33043,19.5826,11.54782,8.41739,8.41739
2024-03-29,0.021482,0.030817999999999998,0.4646,0.002344,31.262628533251103,16.68375760685416,13.83067,62.65716,42.79128,23.38642,9.22045,18.81739,18.53913,10.67826,7.61739,9.70434
2024-03-30,0.024194,0.031946,0.45399999999999996,0.0025640000000000003,31.262628533251103,23.48,12.82481,53.60435,37.5943,21.16512,4.56831,16.48695,16.24347,9.56521,7.68695,11.47826
2024-03-31,0.016064000000000002,0.036518,0.3944,0.0025679999999999995,42.58,11.18,13.70494,43.46186,33.57082,25.31433,5.11316,15.65217,15.5826,8.90434,6.74782,9.9826
2024-04-01,0.026828571428571427,0.0328,0.4268,0.002868,44.98,13.46,15.59094,65.21374,52.76613,39.94132,8.80134,22.01739,27.37391,11.44347,9.28695,14.88695
2024-04-02,0.037742,0.034412,0.523,0.00344,53.6,22.36,17.43503,66.76445,49.83235,38.55825,8.88516,18.85217,26.15652,11.5826,7.65217,12.62608
2024-04-03,0.035974,0.025246,0.5332,0.003084,43.8,21.22,16.72254,64.04023,50.79631,35.7502,8.84325,20.24347,23.26956,11.54782,7.65217,11.06086
2024-04-04,0.01846,0.040054,0.4036,0.002632,32.9,14.76,17.18357,61.52556,51.46689,30.0922,8.38222,19.93043,19.96521,12.8,6.92173,11.61739
2024-04-05,0.01856,0.044984,0.39880000000000004,0.002718,41.68,19.64,12.53143,60.43587,46.43755,29.54735,7.33445,15.33913,20.5913,11.75652,6.64347,12.97391
2024-04-06,0.030654,0.038588,0.5528,0.0032379999999999996,30.244910099077355,16.327102082725187,11.60938,50.7544,41.82732,28.03855,4.73595,14.71304,18.92173,10.46956,6.26086,12.76521
2024-04-07,0.027646,0.047821999999999996,0.5489999999999999,0.0032600000000000003,56.2,32.52,12.02849,42.20452,35.95976,31.05616,6.32858,13.56521,18.53913,10.29565,5.6,13.32173
2024-04-08,0.039012000000000005,0.032425999999999996,0.5776,0.003134,56.84,27.78,17.64459,73.3445,57.79547,45.59932,9.26236,21.94782,30.60869,12.03478,7.26956,16.73043
2024-04-09,0.016918,0.042824,0.3912,0.002596,41.28,18.06,15.17183,61.60938,52.59849,39.4803,7.79547,20.13913,29.04347,11.13043,6.67826,14.7826
2024-04-10,0.013344,0.046132,0.37,0.0025940000000000004,43.46,17.64,13.57921,44.97066,39.31265,31.09807,4.65213,16.62608,23.02608,9.53043,5.1826,12.5913
2024-04-11,0.024211999999999997,0.03781,0.4708,0.002876,49.76,20.62,15.88432,68.27326,50.04191,38.7259,8.08885,18.4,24.69565,12.5913,7.61739,13.73913
2024-04-12,0.029062,0.034548,0.5002,0.003198,49.14,23.4,12.86672,60.01676,49.74853,38.30678,7.50209,14.33043,25.70434,11.30434,6.53913,17.1826
2024-04-13,0.021840000000000002,0.037034000000000004,0.4264,0.002752,40.6,17.58,12.86672,45.26404,42.33025,41.24056,4.73595,13.66956,24.45217,9.84347,5.84347,19.40869
2024-04-14,0.02245,0.044126000000000005,0.5078,0.003442,44.92,21.62,12.19614,40.86336,35.83403,55.53227,4.94551,10.74782,30.9913,9.35652,6.4,21.6
2024-04-15,0.019106,0.033929999999999995,0.41479999999999995,0.003054,22.86,10.86,16.97401,67.56077,56.70578,63.49538,8.08885,19.16521,33.25217,12.86956,7.13043,26.7826
2024-04-16,0.019464,0.039548,0.504,0.002556,31.262628533251103,26.62,13.83067,62.86672,55.02933,43.46186,7.20871,14.88695,25.80869,13.25217,5.49565,18.46956
2024-04-17,0.025082,0.032508,0.5624,0.002732,31.262628533251103,16.68375760685416,13.49538,61.90276,55.32271,45.47359,7.58591,14.05217,27.30434,11.40869,6.22608,19.23478
2024-04-18,0.028394,0.03081,0.5234000000000001,0.003098,31.262628533251103,28.44,14.96227,60.01676,52.01173,55.69991,7.12489,14.67826,30.95652,11.09565,7.40869,20.69565
2024-04-19,0.02935,0.058552,0.5172,0.002784758713474975,31.262628533251103,30.34,13.5373,59.8072,52.30511,58.50796,7.58591,15.09565,37.11304,10.67826,7.5826,27.09565
2024-04-20,0.023162000000000002,0.039236,0.5252,0.002866,63.82,28.0,12.23805,47.73679,46.89857,47.23386,4.27493,12.97391,25.63478,10.4,5.04347,17.28695
2024-04-21,0.00831,0.044455999999999996,0.3286,0.002274,15.7,5.82,9.8072,36.00167,37.42665,36.1274,5.07124,12.76521,17.9826,9.3913,6.26086,13.14782
2024-04-22,0.013900000000000001,0.048248,0.33340000000000003,0.002326,31.4,15.62,14.08214,65.12992,63.45347,48.86839,7.12489,16.5913,27.47826,12.83478,6.81739,19.06086
2024-04-23,0.013076,0.046020000000000005,0.3248,0.002276,21.74,10.2,15.50712,63.62112,57.12489,55.32271,8.59178,14.01739,28.3826,11.75652,6.08695,20.17391
2024-04-24,0.013127999999999999,0.031918,0.33380000000000004,0.002224,12.32,5.04,13.62112,57.37636,52.51466,44.0067,7.08298,16.24347,25.66956,10.9913,5.46086,16.06956
2024-04-25,0.019964,0.046716,0.4484,0.002352,31.42,18.86,10.72925,57.33445,51.46689,37.55238,6.24476,13.25217,22.9913,11.54782,5.1826,13.94782
2024-04-26,0.028603999999999997,0.040336,0.5328,0.002866,30.244910099077355,26.82,11.06454,52.76613,49.58088,34.6186,6.7896,12.93913,22.1913,10.50434,5.21739,14.95652
2024-04-27,0.024198,0.045084,0.5136,0.003072,53.98,24.02,12.07041,46.98239,40.90528,31.76865,4.9036,10.7826,20.55652,8.8,4.13913,15.16521
2024-04-28,0.02316,0.05022,0.509,0.0030759999999999997,37.9,19.44,11.94467,41.3663,39.18692,45.55741,4.10729,10.53913,19.86086,9.32173,4.34782,14.46956
2024-04-29,0.017230000000000002,0.051525999999999995,0.386,0.002624,42.9,18.92,14.6689,62.44761,60.81307,52.09555,6.70578,14.85217,27.47826,11.51304,5.56521,18.50434
2024-04-30,0.023214000000000002,0.043982,0.5085999999999999,0.003628,59.42,32.94,12.44761,60.14249,51.08968,40.56999,7.04107,12.5913,20.93913,9.21739,5.04347,15.89565
2024-05-01,0.012421999999999999,0.048344000000000005,0.3342,0.0025,26.78,13.62,12.27996,48.11399,46.43755,36.21123,5.78373,12.90434,21.32173,9.1826,4.27826,14.05217
2024-05-02,0.021852,0.042276,0.39299999999999996,0.002912,36.48,18.28,12.36378,60.89689,52.30511,41.82732,7.83738,11.86086,24.8,10.22608,5.84347,15.30434
2024-05-03,0.029468,0.049736,0.46,0.0034860000000000004,48.96,24.44,13.57921,55.49036,47.35959,39.56412,5.95138,12.55652,22.36521,9.28695,5.49565,15.86086
2024-05-04,0.029798,0.06400800000000001,0.5518,0.002784758713474975,58.18,33.36,11.27409,43.75523,39.18692,32.69069,4.06538,10.50434,21.21739,8.8,3.68695,15.72173
2024-05-05,0.012487999999999999,0.032712,0.4064,0.0025640000000000003,23.06,14.28,10.35205,34.95389,33.487,24.81139,4.06538,11.06086,14.88695,8.24347,3.86086,12.06956
2024-05-06,0.010731999999999998,0.043524,0.375,0.002202,10.62,6.12,10.01676,40.40234,46.6471,25.1886,5.86756,13.56521,13.53043,10.46956,3.40869,10.95652
2024-05-07,0.013158000000000001,0.031748,0.39020000000000005,0.002196,21.88,13.0,10.85498,60.85498,64.2917,29.42162,9.0528,16.55652,15.33913,10.64347,6.29565,12.62608
2024-05-08,0.014303999999999999,0.033976,0.32299999999999995,0.00231,21.18,8.78,10.31014,56.62196,55.49036,29.04442,9.22045,15.68695,17.11304,9.73913,4.8,10.1913
2024-05-09,0.018906,0.043646000000000004,0.38020000000000004,0.0027400000000000002,30.4,14.06,12.19614,56.4124,51.29924,28.16429,10.35205,14.12173,20.48695,9.73913,5.32173,10.85217
2024-05-10,0.01789,0.049478,0.3848,0.0028799999999999997,31.72,14.96,12.11232,56.83151,49.37133,33.23554,10.05867,13.70434,22.92173,9.28695,6.01739,12.20869
2024-05-11,0.012672,0.040108,0.3328,0.0024939999999999997,21.32,7.72,10.9388,45.80888,45.59932,27.49371,5.49036,13.56521,17.56521,8.0,4.93913,10.81739
2024-05-12,0.009928,0.041634000000000004,0.3454,0.0023699999999999997,30.244910099077355,15.66,10.51969,38.68398,37.30092,22.9673,6.95725,11.5826,13.84347,8.31304,4.13913,10.08695
2024-05-13,0.019586,0.040931999999999996,0.41,0.0025800000000000003,31.22,13.42,12.99245,68.94383,66.38725,33.15171,8.71751,17.25217,20.03478,10.05217,6.4,12.97391
2024-05-14,0.023450000000000002,0.046093999999999996,0.3936,0.0030120000000000004,28.5,13.46,13.78876,63.20201,55.44844,28.2062,7.79547,14.9913,19.51304,10.67826,5.1826,11.2
2024-05-15,0.015982,0.040944,0.3372,0.002788,24.88,8.24,11.44174,45.55741,39.4803,22.79966,5.40653,14.57391,15.33913,9.63478,4.45217,9.84347
2024-05-16,0.012924,0.039888,0.3084,0.002626,16.2,5.48,11.44174,62.53143,57.08298,28.24811,8.08885,18.7826,18.46956,10.81739,5.70434,11.68695
2024-05-17,0.021278000000000002,0.055170000000000004,0.4592,0.003188,44.56,20.66,11.23218,58.59178,51.5088,26.90695,6.70578,14.26086,16.73043,8.17391,4.69565,10.64347
2024-05-18,0.01703,0.040868,0.39280000000000004,0.002846,27.68,11.34,11.02263,44.67728,39.60603,22.42246,5.69991,11.44347,15.93043,7.72173,4.97391,8.5913
2024-05-19,0.012445999999999999,0.043352,0.34020000000000006,0.0028199999999999996,24.6,11.12,10.05867,37.38474,38.05532,22.04526,5.61609,10.12173,13.14782,8.24347,3.96521,9.91304
2024-05-20,0.015936,0.031562,0.33840000000000003,0.003084,30.58,15.0,12.95054,68.18943,63.45347,27.20033,8.96898,14.05217,17.25217,10.85217,5.04347,11.23478
2024-05-21,0.018148,0.042994000000000004,0.3982,0.0024879999999999998,42.28,25.72,12.02849,56.83151,54.81978,25.23051,7.41827,12.86956,16.24347,10.15652,4.10434,11.44347
2024-05-22,0.02054,0.044174,0.472,0.0030519999999999996,55.28,36.64,12.86672,58.2984,53.26906,26.11064,7.29253,12.83478,14.81739,10.05217,5.07826,9.9826
2024-05-23,0.019902,0.036616,0.36560000000000004,0.00291,32.54,18.8,9.97485,60.64543,51.00586,24.39228,6.20284,11.37391,13.9826,9.11304,5.28695,9.66956
2024-05-24,0.016024,0.031744,0.3652,0.00234,37.88,24.64,9.59765,56.37049,48.5331,21.33277,6.87342,11.23478,14.43478,9.42608,4.76521,10.74782
2024-05-25,0.016,0.03764,0.3532,0.002452,34.52,18.04,8.21458,42.03688,40.82145,18.31517,4.56831,10.29565,13.91304,8.62608,4.10434,9.6
2024-05-26,0.011335999999999999,0.0418,0.34299999999999997,0.002434,25.0,13.02,8.50796,39.1031,35.62447,17.14165,4.5264,10.92173,9.77391,7.96521,3.23478,8.5913
2024-05-27,0.011432,0.045194,0.37060000000000004,0.0023599999999999997,27.54,10.02,11.02263,68.27326,61.39983,23.93126,8.17267,15.09565,15.72173,9.80869,5.14782,10.57391
2024-05-28,0.0147,0.035132,0.3048,0.0023899999999999998,17.12,6.82,8.71751,58.2984,57.46018,22.04526,7.96311,12.66086,15.7913,8.83478,5.14782,9.63478
2024-05-29,0.023284,0.034902,0.3768,0.002978,25.9,11.5,10.85498,58.75943,53.05951,22.92539,7.29253,11.75652,15.47826,9.32173,4.8,9.21739
2024-05-30,0.030924,0.035358,0.4426,0.0030499999999999998,28.3,14.18,9.84911,60.01676,54.5264,23.38642,7.75356,12.10434,14.88695,9.32173,3.96521,9.73913
2024-05-31,0.01865,0.048184,0.35619999999999996,0.0028339999999999997,25.58,13.58,9.72338,57.544,49.74853,21.75188,6.53813,12.45217,12.55652,9.70434,4.20869,10.4
2024-06-01,0.010811999999999999,0.047808,0.3284,0.002424,29.22,13.6,7.58591,42.62363,37.84576,14.75272,3.81391,9.42608,10.88695,8.27826,4.55652,9.11304
2024-06-02,0.01,0.051302,0.3058,0.00263,22.12,9.48,7.79547,35.41492,34.40905,16.01005,3.60435,9.1826,10.60869,6.53913,3.30434,8.34782
2024-06-03,0.013352,0.038014,0.2908,0.002302,15.66,7.04,11.27409,68.56663,64.6689,23.17686,6.20284,13.6,15.09565,9.49565,4.90434,10.36521
2024-06-04,0.015636,0.040794,0.28800000000000003,0.002456,19.02,7.96,10.35205,57.66974,52.80804,25.31433,7.33445,11.54782,14.88695,9.1826,4.5913,9.21739
2024-06-05,0.027261999999999998,0.049400000000000006,0.4314,0.003154,39.98,21.64,8.92707,57.04107,46.47946,17.77032,6.53813,12.62608,13.00869,8.24347,4.20869,8.27826
2024-06-06,0.022764000000000003,0.059858,0.43799999999999994,0.0030919999999999997,44.64,28.06,9.17854,38.60016,34.53478,15.33948,4.19111,9.63478,11.75652,7.06086,4.55652,8.0
2024-06-07,0.022362000000000003,0.053592,0.3832,0.002984,32.34,18.68,8.21458,53.81391,48.19782,20.20117,6.4124,10.85217,12.5913,9.46086,4.52173,10.67826
2024-06-08,0.014042,0.038378,0.3722,0.0023799999999999997,24.52,16.34,7.62782,39.1031,39.22883,15.92623,4.86169,9.46086,10.01739,7.30434,3.47826,9.21739
2024-06-09,0.013606122448979591,0.049208,0.40740000000000004,0.0029,29.16,17.56,8.6756,34.87007,30.63704,13.78876,4.10729,8.8,9.66956,6.74782,3.2,7.93043
2024-06-10,0.019354,0.064842,0.4982,0.003226,47.16,27.04,11.06454,62.11232,54.94551,17.6865,7.9212,11.40869,12.24347,9.00869,4.10434,9.73913
2024-06-11,0.016668000000000002,0.0299596933781823,0.5074000000000001,0.002788,63.58,37.52,8.21458,54.06538,49.87426,19.02766,7.50209,9.21739,10.85217,8.52173,4.03478,10.1913
2024-06-12,0.021084000000000002,0.058600000000000006,0.3944,0.003058,32.88,16.52,7.71165,54.81978,44.97066,17.6865,7.25062,10.43478,11.30434,6.92173,4.17391,9.77391
2024-06-13,0.023724,0.047237999999999995,0.3924,0.003184,32.82,16.62,8.2984,54.73595,44.7611,17.22548,5.86756,9.6,11.33913,7.40869,3.51304,8.8
2024-06-14,0.024472,0.045458,0.4094,0.002784758713474975,36.16,20.02,7.58591,51.96982,42.37217,17.26739,5.53227,9.00869,12.10434,7.33913,3.16521,9.6
2024-06-15,0.013942000000000001,0.029716,0.3478,0.002936,26.72,18.1,6.45431,38.97736,35.03772,12.86672,4.44258,8.86956,10.64347,6.50434,2.88695,7.89565
2024-06-16,0.010709999999999999,0.049018,0.3566,0.00268,23.5,12.72,6.83151,33.78038,29.37971,13.24392,4.10729,8.45217,8.69565,6.81739,2.7826,7.26956
2024-06-17,0.020238,0.051626000000000005,0.35700000000000004,0.00302,22.84,11.34,7.33445,59.97485,51.67644,18.65046,6.53813,12.03478,13.32173,7.7913,3.47826,11.68695
2024-06-18,0.021831999999999997,0.050372,0.3654,0.003186,27.46,14.1,9.01089,52.68231,44.59346,16.21961,7.66974,10.71304,12.90434,7.30434,3.72173,8.45217
2024-06-19,0.0236,0.0299596933781823,0.45280000000000004,0.0035060000000000004,42.42,24.9,8.21458,52.01173,42.8751,17.43503,4.77787,10.43478,11.5826,6.01739,4.10434,9.35652
2024-06-20,0.024028,0.0299596933781823,0.4788,0.002784758713474975,44.14,28.06,8.21458,52.51466,43.46186,15.59094,5.78373,9.07826,12.17391,7.44347,3.30434,7.54782
2024-06-21,0.026332,0.060668,0.4252,0.002784758713474975,38.32,21.96,7.37636,50.25146,41.15674,15.46521,4.69404,8.5913,10.67826,6.7826,4.0,9.28695
2024-06-22,0.018368,0.035808,0.46880000000000005,0.0031019999999999997,29.46,21.0,5.02933,36.79798,34.82816,10.1844,2.84995,8.06956,8.45217,5.9826,2.05217,9.63478
2024-06-23,0.00845,0.036566,0.3472,0.002332,16.02,8.68,6.24476,29.17015,26.6974,9.17854,3.56244,7.37391,6.33043,6.57391,1.91304,8.20869
2024-06-24,0.013373999999999999,0.054414,0.3856,0.002384,56.48,20.52,7.71165,57.33445,44.63537,15.67476,6.49622,9.91304,11.16521,7.09565,3.68695,10.46956
2024-06-25,0.012938,0.048978,0.3044,0.002654,21.02,8.4,6.99916,50.92204,41.49203,15.25565,6.24476,8.90434,11.72173,6.85217,3.54782,9.14782
2024-06-26,0.018188,0.04912,0.3574,0.002746,26.02,12.6,7.1668,51.71835,42.07879,16.26152,6.95725,9.14782,11.16521,7.61739,3.72173,8.62608
2024-06-27,0.024211999999999997,0.051612,0.41159999999999997,0.002878,31.22,15.92,6.66387,47.4015,41.95305,15.63285,4.86169,9.6,11.16521,7.09565,3.30434,8.5913
2024-06-28,0.024975999999999998,0.0299596933781823,0.455,0.003126,40.68,25.16,7.96311,50.29337,43.58759,13.9145,6.28667,8.83478,10.88695,6.4,3.33913,10.85217
2024-06-29,0.017252,0.055928000000000005,0.4264,0.002774,31.16,19.92,6.53813,40.69572,34.74434,10.85498,3.35289,7.93043,8.41739,6.26086,3.13043,9.1826
2024-06-30,0.007912,0.041494,0.349,0.002236,20.36,11.34,6.0352,30.67896,27.57753,8.96898,3.73009,8.20869,7.30434,7.02608,3.5826,7.7913
2024-07-01,0.014927999999999999,0.057002,0.374,0.00234,27.5,15.16,8.2984,61.31601,46.85666,14.71081,5.69991,9.9826,10.46956,7.75652,4.20869,10.05217
2024-07-02,0.015798,0.026556000000000003,0.38480000000000003,0.002276,17.58,9.46,9.17854,48.07208,37.72003,13.78876,5.90947,10.01739,9.1826,6.67826,2.95652,7.93043
2024-07-03,0.011294,0.051741999999999996,0.419,0.00231,26.08,14.14,6.45431,51.34115,42.62363,13.57921,5.2808,9.1826,9.94782,6.43478,3.65217,9.53043
2024-07-04,0.014261999999999999,0.0299596933781823,0.4976,0.002346,40.84,30.34,6.62196,49.28751,41.11483,13.11818,5.82564,9.32173,10.36521,6.50434,3.54782,8.55652
2024-07-05,0.01318,0.057928,0.43479999999999996,0.0022519999999999997,18.92,10.3,5.36462,44.13243,40.06705,12.02849,5.23889,8.66086,9.25217,6.95652,2.92173,9.32173
2024-07-06,0.013472,0.036789999999999996,0.4226,0.002324,28.96,16.42,6.0352,38.18105,33.82229,11.39983,3.772,7.16521,7.72173,5.11304,2.85217,8.55652
2024-07-07,0.011208000000000001,0.04979599999999999,0.4382,0.002266,22.42,12.84,6.16093,31.85247,27.0746,9.93294,3.22715,7.44347,8.52173,6.08695,2.46956,7.89565
2024-07-08,0.016026,0.029998,0.35119999999999996,0.002214,11.32,5.64,7.544,52.43084,51.04777,14.79463,7.1668,11.06086,10.15652,7.30434,3.33913,8.97391
2024-07-09,0.016856,0.027582,0.3738,0.002326,16.2,8.42,7.62782,51.55071,46.18608,14.08214,6.87342,12.06956,9.53043,7.09565,3.09565,8.41739
2024-07-10,0.013222000000000001,0.036766,0.34600000000000003,0.002296,12.8,5.1,7.29253,51.96982,43.04274,13.1601,6.74769,10.33043,11.06086,7.44347,3.93043,6.50434
2024-07-11,0.019038,0.043626,0.49479999999999996,0.002552,36.56,25.1,7.544,51.5088,41.19865,12.53143,6.20284,10.46956,10.01739,7.2,3.23478,8.31304
2024-07-12,0.02146,0.040852000000000006,0.5277551020408163,0.002502,39.3,26.72,6.83151,51.08968,45.30595,13.32774,6.74769,9.04347,10.46956,7.26956,4.06956,8.34782
2024-07-13,0.017022,0.053106,0.5683673469387756,0.002528,49.46,37.36,6.20284,43.2523,36.63034,10.81307,2.80804,8.93913,9.32173,6.15652,2.92173,9.11304
2024-07-14,0.009177999999999999,0.045148,0.40346938775510205,0.002354,30.4,22.98,6.99916,40.31852,29.54735,9.38809,3.98155,8.03478,9.56521,6.26086,2.92173,8.10434
2024-07-15,0.012456,0.041252,0.33,0.002308,11.8,5.74,8.75943,67.56077,56.62196,17.09974,7.50209,11.96521,11.09565,7.5826,4.86956,10.57391
2024-07-16,0.01418,0.030752,0.3486,0.002308,13.3,6.82,7.75356,60.85498,47.86253,13.74685,7.79547,11.86086,10.46956,6.95652,3.44347,9.42608
2024-07-17,0.011732,0.015626,0.29359999999999997,0.0022519999999999997,11.14,4.02,9.59765,54.27493,46.31181,12.61525,7.66974,11.09565,10.74782,7.44347,3.40869,8.31304
2024-07-18,0.015928,0.019638,0.322,0.002264,9.0,3.82,8.13076,53.26906,47.44341,13.41156,7.75356,12.0,10.57391,7.51304,3.33913,8.48695
2024-07-19,0.014518,0.04271,0.38780000000000003,0.002378,24.0,15.7,6.83151,56.49622,45.47359,13.87259,5.57418,11.40869,10.43478,6.36521,3.54782,9.32173
2024-07-20,0.011228,0.038068,0.3392,0.002344,15.98,9.02,6.74769,41.32439,36.67225,10.64543,4.35875,11.2,9.11304,6.50434,3.86086,8.86956
2024-07-21,0.007964,0.04764,0.2878,0.002332,18.62,8.42,8.25649,36.08549,31.72673,10.22632,3.22715,9.6,9.35652,5.9826,3.75652,8.24347
2024-07-22,0.0105,0.015214,0.2952,0.002422,13.74,5.58,9.55574,63.20201,57.83738,14.41743,6.11902,12.97391,11.89565,9.9826,4.55652,11.68695
2024-07-23,0.010110204081632653,0.01729387755102041,0.266530612244898,0.002283673469387755,11.44,4.96,8.71751,60.01676,50.62866,13.36965,5.86756,14.08695,12.03478,8.76521,4.17391,9.91304
2024-07-24,0.011437999999999999,0.014352,0.2932,0.002358,14.16,5.8,8.96898,57.33445,46.2699,12.95054,6.53813,14.7826,11.06086,8.93913,4.52173,8.31304
2024-07-25,0.013548,0.021608000000000002,0.311,0.002486,20.34,8.66,7.9212,62.61525,45.76697,12.99245,5.86756,12.45217,11.02608,8.0,3.93043,8.48695
2024-07-26,0.014039999999999999,0.018644,0.3114,0.002316,15.48,7.38,7.25062,58.59178,46.2699,13.87259,6.32858,10.60869,10.57391,8.48695,4.34782,10.15652
2024-07-27,0.011066,0.016064000000000002,0.3156,0.002226,15.72,6.98,7.50209,43.67141,40.15088,11.27409,4.06538,11.96521,10.1913,8.27826,4.66086,8.73043
2024-07-28,0.006378,0.014684,0.2768,0.002238,17.0,6.22,6.11902,40.15088,31.13998,10.98072,3.68818,11.44347,8.97391,7.44347,3.47826,8.55652
2024-07-29,0.009008,0.018104,0.251,0.002276,20.58,7.28,8.50796,65.67476,51.96982,15.38139,7.83738,15.13043,12.17391,9.11304,5.35652,11.44347
